consumption_id,icp_id,retailer_id,price_category_code,region,billing_month,charge_at_2025_rates,charge_at_2026_rates,price_change_impact,price_change_impact_pct,analysis_basis
ICP000001-202604,ICP000001,RET002,URES,Selwyn,2026-04,59.00939,67.40923,8.39984,14.23,Same quantities and categories; price schedule changed only
ICP000076-202605,ICP000076,RET003,RSC,Christchurch Urban,2026-05,81.20048,91.19742,9.99695,12.31,Same quantities and categories; price schedule changed only
ICP000077-202605,ICP000077,RET002,RES,Central Canterbury Rural,2026-05,70.76137,81.1311,10.36973,14.65,Same quantities and categories; price schedule changed only
ICP000078-202605,ICP000078,RET003,RES,Christchurch Urban,2026-05,81.91286,93.37922,11.46636,14.0,Same quantities and categories; price schedule changed only
ICP000079-202605,ICP000079,RET002,RES,Christchurch Urban,2026-05,70.90224,81.25194,10.3497,14.6,Same quantities and categories; price schedule changed only
ICP000080-202605,ICP000080,RET001,RES,Christchurch Urban,2026-05,56.07143,64.98118,8.90975,15.89,Same quantities and categories; price schedule changed only
ICP000081-202605,ICP000081,RET003,RSU,Christchurch Urban,2026-05,87.20797,96.76662,9.55865,10.96,Same quantities and categories; price schedule changed only
ICP000082-202605,ICP000082,RET003,RES,Christchurch Urban,2026-05,58.11117,66.9815,8.87033,15.26,Same quantities and categories; price schedule changed only
ICP000083-202605,ICP000083,RET003,RES,Selwyn,2026-05,92.10072,104.73124,12.63052,13.71,Same quantities and categories; price schedule changed only
ICP000084-202605,ICP000084,RET004,RSC,Christchurch Urban,2026-05,69.14701,77.51843,8.37142,12.11,Same quantities and categories; price schedule changed only
ICP000085-202605,ICP000085,RET001,RES,Christchurch Urban,2026-05,56.50349,65.26303,8.75955,15.5,Same quantities and categories; price schedule changed only
ICP000086-202605,ICP000086,RET004,RES,Christchurch Urban,2026-05,47.10598,54.87057,7.7646,16.48,Same quantities and categories; price schedule changed only
ICP000087-202605,ICP000087,RET001,RES,Christchurch Urban,2026-05,82.48709,93.94622,11.45913,13.89,Same quantities and categories; price schedule changed only
ICP000088-202605,ICP000088,RET001,RES,Christchurch Urban,2026-05,47.14301,55.04063,7.89763,16.75,Same quantities and categories; price schedule changed only
ICP000089-202605,ICP000089,RET004,RES,Christchurch Urban,2026-05,76.89845,87.73115,10.8327,14.09,Same quantities and categories; price schedule changed only
ICP000090-202605,ICP000090,RET002,RES,Christchurch Urban,2026-05,59.86105,69.01314,9.15209,15.29,Same quantities and categories; price schedule changed only
ICP000091-202605,ICP000091,RET004,RES,Christchurch Urban,2026-05,85.14919,97.06777,11.91858,14.0,Same quantities and categories; price schedule changed only
ICP000092-202605,ICP000092,RET001,RES,Christchurch Urban,2026-05,68.201,78.27693,10.07593,14.77,Same quantities and categories; price schedule changed only
ICP000093-202605,ICP000093,RET005,RES,Christchurch Urban,2026-05,96.45293,109.35666,12.90373,13.38,Same quantities and categories; price schedule changed only
ICP000094-202605,ICP000094,RET005,RES,Christchurch Urban,2026-05,83.99757,95.53951,11.54194,13.74,Same quantities and categories; price schedule changed only
ICP000095-202605,ICP000095,RET001,RES,Central Canterbury Rural,2026-05,43.22495,50.61401,7.38907,17.09,Same quantities and categories; price schedule changed only
ICP000096-202605,ICP000096,RET002,URES,Christchurch Urban,2026-05,95.75262,108.49943,12.74681,13.31,Same quantities and categories; price schedule changed only
ICP000097-202605,ICP000097,RET001,RES,Christchurch Urban,2026-05,73.90427,84.77621,10.87194,14.71,Same quantities and categories; price schedule changed only
ICP000098-202605,ICP000098,RET005,RES,Christchurch Urban,2026-05,50.38587,58.80243,8.41656,16.7,Same quantities and categories; price schedule changed only
ICP000099-202605,ICP000099,RET003,RSC,Selwyn,2026-05,81.27765,90.9522,9.67455,11.9,Same quantities and categories; price schedule changed only
ICP000100-202605,ICP000100,RET003,RSC,Central Canterbury Rural,2026-05,78.92761,88.29923,9.37162,11.87,Same quantities and categories; price schedule changed only
ICP000101-202605,ICP000101,RET003,RES,Christchurch Urban,2026-05,44.94589,52.81764,7.87175,17.51,Same quantities and categories; price schedule changed only
ICP000102-202605,ICP000102,RET001,RSC,Christchurch Urban,2026-05,125.41347,140.84504,15.43157,12.3,Same quantities and categories; price schedule changed only
ICP000103-202605,ICP000103,RET002,RSC,Christchurch Urban,2026-05,76.03348,85.42816,9.39468,12.36,Same quantities and categories; price schedule changed only
ICP000104-202605,ICP000104,RET005,RSC,Christchurch Urban,2026-05,73.32594,81.96323,8.63729,11.78,Same quantities and categories; price schedule changed only
ICP000105-202605,ICP000105,RET001,RES,Christchurch Urban,2026-05,114.21558,128.973,14.75742,12.92,Same quantities and categories; price schedule changed only
ICP000106-202605,ICP000106,RET001,RES,Christchurch Urban,2026-05,41.81571,48.99416,7.17844,17.17,Same quantities and categories; price schedule changed only
ICP000107-202605,ICP000107,RET004,URES,Christchurch Urban,2026-05,60.78413,69.59176,8.80763,14.49,Same quantities and categories; price schedule changed only
ICP000108-202605,ICP000108,RET001,RES,Christchurch Urban,2026-05,52.3215,60.54418,8.22268,15.72,Same quantities and categories; price schedule changed only
ICP000109-202605,ICP000109,RET001,RSC,Selwyn,2026-05,76.89757,85.83961,8.94203,11.63,Same quantities and categories; price schedule changed only
ICP000110-202605,ICP000110,RET002,RES,Christchurch Urban,2026-05,50.77711,59.12321,8.3461,16.44,Same quantities and categories; price schedule changed only
ICP000111-202605,ICP000111,RET002,RES,Christchurch Urban,2026-05,76.91012,88.00428,11.09417,14.42,Same quantities and categories; price schedule changed only
ICP000112-202605,ICP000112,RET003,RSU,Christchurch Urban,2026-05,78.59427,87.19048,8.59621,10.94,Same quantities and categories; price schedule changed only
ICP000113-202605,ICP000113,RET001,RES,Christchurch Urban,2026-05,81.06615,92.55805,11.4919,14.18,Same quantities and categories; price schedule changed only
ICP000114-202605,ICP000114,RET001,RES,Christchurch Urban,2026-05,71.53225,82.07015,10.5379,14.73,Same quantities and categories; price schedule changed only
ICP000115-202605,ICP000115,RET004,RES,Christchurch Urban,2026-05,74.51144,85.01488,10.50344,14.1,Same quantities and categories; price schedule changed only
ICP000116-202605,ICP000116,RET002,RES,Christchurch Urban,2026-05,62.64695,71.98724,9.3403,14.91,Same quantities and categories; price schedule changed only
ICP000117-202605,ICP000117,RET001,RES,Christchurch Urban,2026-05,47.52617,55.52921,8.00304,16.84,Same quantities and categories; price schedule changed only
ICP000118-202605,ICP000118,RET003,RES,Christchurch Urban,2026-05,62.25177,71.64373,9.39196,15.09,Same quantities and categories; price schedule changed only
ICP000119-202605,ICP000119,RET004,RES,Selwyn,2026-05,67.32828,77.41746,10.08918,14.99,Same quantities and categories; price schedule changed only
ICP000120-202605,ICP000120,RET004,RES,Selwyn,2026-05,83.18707,94.99877,11.8117,14.2,Same quantities and categories; price schedule changed only
ICP000121-202605,ICP000121,RET002,RES,Christchurch Urban,2026-05,53.60996,62.27921,8.66924,16.17,Same quantities and categories; price schedule changed only
ICP000122-202605,ICP000122,RET005,RES,Selwyn,2026-05,56.65135,65.39091,8.73956,15.43,Same quantities and categories; price schedule changed only
ICP000123-202605,ICP000123,RET005,RSU,Christchurch Urban,2026-05,83.98114,92.95114,8.97,10.68,Same quantities and categories; price schedule changed only
ICP000124-202605,ICP000124,RET004,RES,Central Canterbury Rural,2026-05,66.10584,75.97664,9.8708,14.93,Same quantities and categories; price schedule changed only
ICP000125-202605,ICP000125,RET001,RES,Christchurch Urban,2026-05,101.26362,114.92214,13.65852,13.49,Same quantities and categories; price schedule changed only
ICP000126-202605,ICP000126,RET001,RES,Christchurch Urban,2026-05,81.4128,92.89414,11.48134,14.1,Same quantities and categories; price schedule changed only
ICP000127-202605,ICP000127,RET001,RSU,Christchurch Urban,2026-05,91.5039,101.12125,9.61735,10.51,Same quantities and categories; price schedule changed only
ICP000128-202605,ICP000128,RET001,RES,Christchurch Urban,2026-05,59.81607,68.85626,9.04019,15.11,Same quantities and categories; price schedule changed only
ICP000129-202605,ICP000129,RET002,RES,Selwyn,2026-05,52.74948,61.12406,8.37458,15.88,Same quantities and categories; price schedule changed only
ICP000130-202605,ICP000130,RET001,RSU,Christchurch Urban,2026-05,92.62448,102.86833,10.24385,11.06,Same quantities and categories; price schedule changed only
ICP000131-202605,ICP000131,RET001,RSC,Christchurch Urban,2026-05,79.55996,89.16113,9.60117,12.07,Same quantities and categories; price schedule changed only
ICP000132-202605,ICP000132,RET002,RES,Christchurch Urban,2026-05,44.84896,52.4179,7.56894,16.88,Same quantities and categories; price schedule changed only
ICP000133-202605,ICP000133,RET002,RES,Christchurch Urban,2026-05,52.61116,61.34821,8.73705,16.61,Same quantities and categories; price schedule changed only
ICP000134-202605,ICP000134,RET004,RES,Selwyn,2026-05,63.13695,72.71734,9.58038,15.17,Same quantities and categories; price schedule changed only
ICP000135-202605,ICP000135,RET001,RSC,Central Canterbury Rural,2026-05,129.24866,144.22365,14.97499,11.59,Same quantities and categories; price schedule changed only
ICP000136-202605,ICP000136,RET001,URES,Christchurch Urban,2026-05,80.89076,91.97388,11.08311,13.7,Same quantities and categories; price schedule changed only
ICP000137-202605,ICP000137,RET004,RES,Christchurch Urban,2026-05,46.48388,54.19611,7.71223,16.59,Same quantities and categories; price schedule changed only
ICP000138-202605,ICP000138,RET001,RES,Selwyn,2026-05,54.4992,63.15791,8.65871,15.89,Same quantities and categories; price schedule changed only
ICP000139-202605,ICP000139,RET003,RES,Christchurch Urban,2026-05,59.68986,68.65127,8.96141,15.01,Same quantities and categories; price schedule changed only
ICP000140-202605,ICP000140,RET002,URES,Christchurch Urban,2026-05,77.93436,88.56115,10.62679,13.64,Same quantities and categories; price schedule changed only
ICP000141-202605,ICP000141,RET002,RES,Selwyn,2026-05,53.9767,62.62841,8.65171,16.03,Same quantities and categories; price schedule changed only
ICP000142-202605,ICP000142,RET001,RES,Christchurch Urban,2026-05,49.54774,57.62227,8.07453,16.3,Same quantities and categories; price schedule changed only
ICP000143-202605,ICP000143,RET002,RES,Christchurch Urban,2026-05,50.43403,58.74388,8.30985,16.48,Same quantities and categories; price schedule changed only
ICP000144-202605,ICP000144,RET001,RSC,Christchurch Urban,2026-05,104.75925,116.77132,12.01207,11.47,Same quantities and categories; price schedule changed only
ICP000145-202605,ICP000145,RET004,RES,Christchurch Urban,2026-05,50.64006,58.76724,8.12718,16.05,Same quantities and categories; price schedule changed only
ICP000146-202605,ICP000146,RET002,RES,Christchurch Urban,2026-05,55.84547,64.60914,8.76366,15.69,Same quantities and categories; price schedule changed only
ICP000147-202605,ICP000147,RET003,RSC,Christchurch Urban,2026-05,74.00711,82.5187,8.51159,11.5,Same quantities and categories; price schedule changed only
ICP000148-202605,ICP000148,RET005,URES,Selwyn,2026-05,43.76319,50.72896,6.96577,15.92,Same quantities and categories; price schedule changed only
ICP000149-202605,ICP000149,RET001,RES,Christchurch Urban,2026-05,61.95467,71.34672,9.39204,15.16,Same quantities and categories; price schedule changed only
ICP000150-202605,ICP000150,RET001,RES,Christchurch Urban,2026-05,81.43347,92.70051,11.26704,13.84,Same quantities and categories; price schedule changed only
ICP000151-202605,ICP000151,RET003,RSC,Christchurch Urban,2026-05,99.45938,112.1479,12.68853,12.76,Same quantities and categories; price schedule changed only
ICP000152-202605,ICP000152,RET002,RES,Selwyn,2026-05,65.58495,75.54373,9.95878,15.18,Same quantities and categories; price schedule changed only
ICP000153-202605,ICP000153,RET003,URES,Christchurch Urban,2026-05,55.32738,63.78606,8.45868,15.29,Same quantities and categories; price schedule changed only
ICP000154-202605,ICP000154,RET002,RES,Christchurch Urban,2026-05,50.96969,59.08565,8.11596,15.92,Same quantities and categories; price schedule changed only
ICP000155-202605,ICP000155,RET004,RSC,Christchurch Urban,2026-05,64.64639,72.3927,7.74631,11.98,Same quantities and categories; price schedule changed only
ICP000156-202605,ICP000156,RET002,RES,Christchurch Urban,2026-05,68.42781,78.55799,10.13018,14.8,Same quantities and categories; price schedule changed only
ICP000157-202605,ICP000157,RET005,RES,Christchurch Urban,2026-05,92.2715,105.0381,12.76661,13.84,Same quantities and categories; price schedule changed only
ICP000158-202605,ICP000158,RET005,RES,Christchurch Urban,2026-05,83.22559,95.30942,12.08383,14.52,Same quantities and categories; price schedule changed only
ICP000159-202605,ICP000159,RET001,RSC,Christchurch Urban,2026-05,117.843,132.14775,14.30475,12.14,Same quantities and categories; price schedule changed only
ICP000160-202605,ICP000160,RET003,RSC,Christchurch Urban,2026-05,86.28015,96.98214,10.70199,12.4,Same quantities and categories; price schedule changed only
ICP000161-202605,ICP000161,RET003,RES,Selwyn,2026-05,42.03348,49.21097,7.17749,17.08,Same quantities and categories; price schedule changed only
ICP000162-202605,ICP000162,RET001,RES,Selwyn,2026-05,63.04032,72.3854,9.34508,14.82,Same quantities and categories; price schedule changed only
ICP000163-202605,ICP000163,RET003,RES,Selwyn,2026-05,47.41895,55.31282,7.89388,16.65,Same quantities and categories; price schedule changed only
ICP000164-202605,ICP000164,RET001,RSU,Christchurch Urban,2026-05,108.8054,121.25681,12.45141,11.44,Same quantities and categories; price schedule changed only
ICP000165-202605,ICP000165,RET001,RSC,Selwyn,2026-05,85.17215,95.49443,10.32228,12.12,Same quantities and categories; price schedule changed only
ICP000166-202605,ICP000166,RET005,URES,Christchurch Urban,2026-05,96.63603,109.15973,12.5237,12.96,Same quantities and categories; price schedule changed only
ICP000167-202605,ICP000167,RET002,RSC,Christchurch Urban,2026-05,130.41934,147.05465,16.6353,12.76,Same quantities and categories; price schedule changed only
ICP000168-202605,ICP000168,RET001,URES,Christchurch Urban,2026-05,60.83253,69.6618,8.82927,14.51,Same quantities and categories; price schedule changed only
ICP000169-202605,ICP000169,RET005,RES,Christchurch Urban,2026-05,55.77766,64.39831,8.62065,15.46,Same quantities and categories; price schedule changed only
ICP000170-202605,ICP000170,RET003,URES,Christchurch Urban,2026-05,57.18338,65.88329,8.6999,15.21,Same quantities and categories; price schedule changed only
ICP000171-202605,ICP000171,RET002,URES,Christchurch Urban,2026-05,51.69429,59.58767,7.89338,15.27,Same quantities and categories; price schedule changed only
ICP000172-202605,ICP000172,RET001,RES,Christchurch Urban,2026-05,46.22486,54.0845,7.85964,17.0,Same quantities and categories; price schedule changed only
ICP000173-202605,ICP000173,RET004,RES,Christchurch Urban,2026-05,58.66312,67.80329,9.14016,15.58,Same quantities and categories; price schedule changed only
ICP000174-202605,ICP000174,RET005,URES,Christchurch Urban,2026-05,74.29742,84.70694,10.40952,14.01,Same quantities and categories; price schedule changed only
ICP000175-202605,ICP000175,RET003,RSC,Selwyn,2026-05,116.30857,130.66923,14.36065,12.35,Same quantities and categories; price schedule changed only
ICP000176-202605,ICP000176,RET005,URES,Christchurch Urban,2026-05,88.52201,100.09007,11.56806,13.07,Same quantities and categories; price schedule changed only
ICP000177-202605,ICP000177,RET003,RSC,Selwyn,2026-05,77.24321,86.70412,9.46091,12.25,Same quantities and categories; price schedule changed only
ICP000178-202605,ICP000178,RET004,RES,Christchurch Urban,2026-05,68.53267,78.83641,10.30374,15.03,Same quantities and categories; price schedule changed only
ICP000179-202605,ICP000179,RET001,URES,Christchurch Urban,2026-05,70.54079,80.31424,9.77346,13.86,Same quantities and categories; price schedule changed only
ICP000180-202605,ICP000180,RET005,RES,Christchurch Urban,2026-05,58.06067,67.19499,9.13432,15.73,Same quantities and categories; price schedule changed only
ICP000181-202605,ICP000181,RET002,URES,Christchurch Urban,2026-05,74.65876,84.75119,10.09242,13.52,Same quantities and categories; price schedule changed only
ICP000182-202605,ICP000182,RET002,RSC,Christchurch Urban,2026-05,79.18736,88.4731,9.28574,11.73,Same quantities and categories; price schedule changed only
ICP000183-202605,ICP000183,RET002,RES,Christchurch Urban,2026-05,78.44118,89.62227,11.18109,14.25,Same quantities and categories; price schedule changed only
ICP000184-202605,ICP000184,RET002,RES,Central Canterbury Rural,2026-05,143.18181,160.94911,17.76731,12.41,Same quantities and categories; price schedule changed only
ICP000185-202605,ICP000185,RET004,RES,Central Canterbury Rural,2026-05,64.27694,73.80932,9.53238,14.83,Same quantities and categories; price schedule changed only
ICP000186-202605,ICP000186,RET002,RSC,Christchurch Urban,2026-05,105.27585,118.27913,13.00328,12.35,Same quantities and categories; price schedule changed only
ICP000187-202605,ICP000187,RET002,RES,Christchurch Urban,2026-05,48.89182,56.97926,8.08744,16.54,Same quantities and categories; price schedule changed only
ICP000188-202605,ICP000188,RET004,RES,Selwyn,2026-05,64.33609,73.86731,9.53122,14.81,Same quantities and categories; price schedule changed only
ICP000189-202605,ICP000189,RET005,RSC,Central Canterbury Rural,2026-05,109.35278,122.14834,12.79555,11.7,Same quantities and categories; price schedule changed only
ICP000190-202605,ICP000190,RET005,RES,Christchurch Urban,2026-05,69.68505,79.69866,10.01361,14.37,Same quantities and categories; price schedule changed only
ICP000191-202605,ICP000191,RET001,RES,Christchurch Urban,2026-05,57.71888,66.88301,9.16414,15.88,Same quantities and categories; price schedule changed only
ICP000192-202605,ICP000192,RET002,RES,Central Canterbury Rural,2026-05,85.38836,97.4151,12.02674,14.08,Same quantities and categories; price schedule changed only
ICP000193-202605,ICP000193,RET004,RES,Christchurch Urban,2026-05,70.58498,81.0131,10.42812,14.77,Same quantities and categories; price schedule changed only
ICP000194-202605,ICP000194,RET002,RSC,Christchurch Urban,2026-05,107.67757,120.53489,12.85733,11.94,Same quantities and categories; price schedule changed only
ICP000195-202605,ICP000195,RET002,RES,Christchurch Urban,2026-05,79.68686,90.87049,11.18364,14.03,Same quantities and categories; price schedule changed only
ICP000196-202605,ICP000196,RET002,URES,Christchurch Urban,2026-05,45.5747,52.83606,7.26136,15.93,Same quantities and categories; price schedule changed only
ICP000197-202605,ICP000197,RET004,RES,Christchurch Urban,2026-05,56.06323,64.77709,8.71386,15.54,Same quantities and categories; price schedule changed only
ICP000198-202605,ICP000198,RET002,RES,Selwyn,2026-05,38.33759,45.23869,6.9011,18.0,Same quantities and categories; price schedule changed only
ICP000199-202605,ICP000199,RET003,RES,Christchurch Urban,2026-05,74.93879,85.8591,10.92031,14.57,Same quantities and categories; price schedule changed only
ICP000200-202605,ICP000200,RET002,RES,Central Canterbury Rural,2026-05,52.94943,61.48152,8.53209,16.11,Same quantities and categories; price schedule changed only
ICP000201-202605,ICP000201,RET001,RES,Selwyn,2026-05,50.0939,58.29896,8.20506,16.38,Same quantities and categories; price schedule changed only
ICP000202-202605,ICP000202,RET005,RSC,Christchurch Urban,2026-05,86.40445,96.99459,10.59014,12.26,Same quantities and categories; price schedule changed only
ICP000203-202605,ICP000203,RET004,URES,Selwyn,2026-05,62.1093,71.0795,8.9702,14.44,Same quantities and categories; price schedule changed only
ICP000204-202605,ICP000204,RET005,RSU,Christchurch Urban,2026-05,92.18434,102.17112,9.98678,10.83,Same quantities and categories; price schedule changed only
ICP000205-202605,ICP000205,RET005,URES,Selwyn,2026-05,75.59857,86.20591,10.60735,14.03,Same quantities and categories; price schedule changed only
ICP000206-202605,ICP000206,RET001,RSC,Christchurch Urban,2026-05,85.70491,95.95432,10.24941,11.96,Same quantities and categories; price schedule changed only
ICP000207-202605,ICP000207,RET001,RES,Christchurch Urban,2026-05,73.64698,84.13719,10.49021,14.24,Same quantities and categories; price schedule changed only
ICP000208-202605,ICP000208,RET003,RES,Christchurch Urban,2026-05,96.22913,109.5389,13.30977,13.83,Same quantities and categories; price schedule changed only
ICP000209-202605,ICP000209,RET001,RES,Selwyn,2026-05,48.18378,56.0178,7.83402,16.26,Same quantities and categories; price schedule changed only
ICP000210-202605,ICP000210,RET003,RES,Christchurch Urban,2026-05,59.10953,68.35118,9.24165,15.63,Same quantities and categories; price schedule changed only
ICP000211-202605,ICP000211,RET002,RES,Selwyn,2026-05,81.40536,92.63031,11.22495,13.79,Same quantities and categories; price schedule changed only
ICP000212-202605,ICP000212,RET002,RES,Central Canterbury Rural,2026-05,79.17144,90.30199,11.13055,14.06,Same quantities and categories; price schedule changed only
ICP000213-202605,ICP000213,RET002,RSC,Christchurch Urban,2026-05,89.43492,99.66642,10.2315,11.44,Same quantities and categories; price schedule changed only
ICP000214-202605,ICP000214,RET002,RES,Christchurch Urban,2026-05,79.63876,90.83086,11.1921,14.05,Same quantities and categories; price schedule changed only
ICP000215-202605,ICP000215,RET004,RES,Central Canterbury Rural,2026-05,49.59291,57.65269,8.05978,16.25,Same quantities and categories; price schedule changed only
ICP000216-202605,ICP000216,RET003,URES,Christchurch Urban,2026-05,79.53475,90.33076,10.79601,13.57,Same quantities and categories; price schedule changed only
ICP000217-202605,ICP000217,RET001,RES,Central Canterbury Rural,2026-05,90.26349,102.71015,12.44666,13.79,Same quantities and categories; price schedule changed only
ICP000218-202605,ICP000218,RET005,RES,Christchurch Urban,2026-05,70.19356,80.58219,10.38863,14.8,Same quantities and categories; price schedule changed only
ICP000219-202605,ICP000219,RET005,RSC,Christchurch Urban,2026-05,103.74678,116.41939,12.67261,12.21,Same quantities and categories; price schedule changed only
ICP000220-202605,ICP000220,RET004,URES,Christchurch Urban,2026-05,50.68459,58.49376,7.80917,15.41,Same quantities and categories; price schedule changed only
ICP000221-202605,ICP000221,RET001,RSC,Christchurch Urban,2026-05,102.72867,115.25934,12.53067,12.2,Same quantities and categories; price schedule changed only
ICP000222-202605,ICP000222,RET002,RES,Selwyn,2026-05,69.6092,79.74381,10.13461,14.56,Same quantities and categories; price schedule changed only
ICP000223-202605,ICP000223,RET001,RES,Christchurch Urban,2026-05,83.31041,95.27204,11.96162,14.36,Same quantities and categories; price schedule changed only
ICP000224-202605,ICP000224,RET001,RSC,Christchurch Urban,2026-05,99.13752,111.25126,12.11375,12.22,Same quantities and categories; price schedule changed only
ICP000225-202605,ICP000225,RET001,RES,Christchurch Urban,2026-05,62.95152,72.27237,9.32085,14.81,Same quantities and categories; price schedule changed only
ICP000226-202605,ICP000226,RET001,RES,Christchurch Urban,2026-05,69.78306,80.08116,10.2981,14.76,Same quantities and categories; price schedule changed only
ICP000227-202605,ICP000227,RET001,RSC,Christchurch Urban,2026-05,115.9258,130.85415,14.92835,12.88,Same quantities and categories; price schedule changed only
ICP000228-202605,ICP000228,RET001,RES,Christchurch Urban,2026-05,58.6546,67.58346,8.92886,15.22,Same quantities and categories; price schedule changed only
ICP000229-202605,ICP000229,RET002,URES,Christchurch Urban,2026-05,59.9227,68.71243,8.78973,14.67,Same quantities and categories; price schedule changed only
ICP000230-202605,ICP000230,RET003,RES,Central Canterbury Rural,2026-05,59.70016,68.96692,9.26676,15.52,Same quantities and categories; price schedule changed only
ICP000231-202605,ICP000231,RET004,RES,Christchurch Urban,2026-05,57.36747,66.47952,9.11205,15.88,Same quantities and categories; price schedule changed only
ICP000232-202605,ICP000232,RET002,RES,Christchurch Urban,2026-05,90.08175,102.61871,12.53696,13.92,Same quantities and categories; price schedule changed only
ICP000233-202605,ICP000233,RET002,RES,Central Canterbury Rural,2026-05,52.80968,61.13904,8.32936,15.77,Same quantities and categories; price schedule changed only
ICP000234-202605,ICP000234,RET003,RSC,Selwyn,2026-05,99.78531,112.49202,12.70671,12.73,Same quantities and categories; price schedule changed only
ICP000235-202605,ICP000235,RET001,RES,Christchurch Urban,2026-05,46.14597,53.83612,7.69015,16.66,Same quantities and categories; price schedule changed only
ICP000236-202605,ICP000236,RET001,RES,Selwyn,2026-05,64.53425,74.29853,9.76427,15.13,Same quantities and categories; price schedule changed only
ICP000237-202605,ICP000237,RET001,URES,Christchurch Urban,2026-05,92.97146,105.20103,12.22957,13.15,Same quantities and categories; price schedule changed only
ICP000238-202605,ICP000238,RET001,RES,Christchurch Urban,2026-05,66.18173,76.10366,9.92193,14.99,Same quantities and categories; price schedule changed only
ICP000239-202605,ICP000239,RET003,RES,Christchurch Urban,2026-05,59.45011,68.57341,9.1233,15.35,Same quantities and categories; price schedule changed only
ICP000240-202605,ICP000240,RET002,RES,Christchurch Urban,2026-05,80.11066,91.47375,11.36309,14.18,Same quantities and categories; price schedule changed only
ICP000241-202605,ICP000241,RET001,RSC,Christchurch Urban,2026-05,75.84858,84.75319,8.90461,11.74,Same quantities and categories; price schedule changed only
ICP000242-202605,ICP000242,RET002,RES,Christchurch Urban,2026-05,66.88884,76.82676,9.93792,14.86,Same quantities and categories; price schedule changed only
ICP000243-202605,ICP000243,RET003,RSC,Christchurch Urban,2026-05,87.87207,98.06396,10.19189,11.6,Same quantities and categories; price schedule changed only
ICP000244-202605,ICP000244,RET001,RES,Christchurch Urban,2026-05,70.03525,80.60795,10.57269,15.1,Same quantities and categories; price schedule changed only
ICP000245-202605,ICP000245,RET004,RES,Christchurch Urban,2026-05,37.85385,44.67655,6.8227,18.02,Same quantities and categories; price schedule changed only
ICP000246-202605,ICP000246,RET003,RES,Central Canterbury Rural,2026-05,71.58002,81.92527,10.34525,14.45,Same quantities and categories; price schedule changed only
ICP000247-202605,ICP000247,RET003,RES,Christchurch Urban,2026-05,51.82851,60.27432,8.44581,16.3,Same quantities and categories; price schedule changed only
ICP000248-202605,ICP000248,RET001,RSC,Christchurch Urban,2026-05,72.42439,80.69369,8.2693,11.42,Same quantities and categories; price schedule changed only
ICP000249-202605,ICP000249,RET001,URES,Selwyn,2026-05,47.12123,54.40752,7.28629,15.46,Same quantities and categories; price schedule changed only
ICP000250-202605,ICP000250,RET001,RES,Christchurch Urban,2026-05,43.78546,51.15582,7.37036,16.83,Same quantities and categories; price schedule changed only
ICP000251-202605,ICP000251,RET004,RES,Christchurch Urban,2026-05,49.21284,57.21204,7.99921,16.25,Same quantities and categories; price schedule changed only
ICP000252-202605,ICP000252,RET002,RSU,Christchurch Urban,2026-05,84.5152,93.44931,8.93411,10.57,Same quantities and categories; price schedule changed only
ICP000253-202605,ICP000253,RET002,URES,Christchurch Urban,2026-05,72.00156,82.19398,10.19241,14.16,Same quantities and categories; price schedule changed only
ICP000254-202605,ICP000254,RET002,RES,Selwyn,2026-05,57.87708,66.96267,9.08559,15.7,Same quantities and categories; price schedule changed only
ICP000255-202605,ICP000255,RET003,URES,Christchurch Urban,2026-05,70.50689,80.2327,9.72581,13.79,Same quantities and categories; price schedule changed only
ICP000256-202605,ICP000256,RET001,RES,Selwyn,2026-05,65.75211,75.62406,9.87196,15.01,Same quantities and categories; price schedule changed only
ICP000257-202605,ICP000257,RET003,RSC,Selwyn,2026-05,86.19891,96.83443,10.63552,12.34,Same quantities and categories; price schedule changed only
ICP000258-202605,ICP000258,RET001,RSC,Christchurch Urban,2026-05,96.57907,108.20439,11.62532,12.04,Same quantities and categories; price schedule changed only
ICP000259-202605,ICP000259,RET002,RSC,Christchurch Urban,2026-05,74.60922,83.67421,9.06499,12.15,Same quantities and categories; price schedule changed only
ICP000260-202605,ICP000260,RET002,RES,Central Canterbury Rural,2026-05,55.93273,64.75579,8.82306,15.77,Same quantities and categories; price schedule changed only
ICP000261-202605,ICP000261,RET004,RES,Central Canterbury Rural,2026-05,47.00268,55.06854,8.06586,17.16,Same quantities and categories; price schedule changed only
ICP000262-202605,ICP000262,RET001,RES,Selwyn,2026-05,53.13708,61.60031,8.46323,15.93,Same quantities and categories; price schedule changed only
ICP000263-202605,ICP000263,RET001,URES,Christchurch Urban,2026-05,76.58285,87.1778,10.59494,13.83,Same quantities and categories; price schedule changed only
ICP000264-202605,ICP000264,RET001,RES,Central Canterbury Rural,2026-05,49.5664,57.68367,8.11727,16.38,Same quantities and categories; price schedule changed only
ICP000265-202605,ICP000265,RET003,RES,Christchurch Urban,2026-05,66.91383,76.90505,9.99122,14.93,Same quantities and categories; price schedule changed only
ICP000266-202605,ICP000266,RET003,RES,Christchurch Urban,2026-05,64.91077,74.60126,9.69049,14.93,Same quantities and categories; price schedule changed only
ICP000267-202605,ICP000267,RET001,RES,Christchurch Urban,2026-05,57.82027,66.85034,9.03007,15.62,Same quantities and categories; price schedule changed only
