consumption_id,icp_id,retailer_id,price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,price_year,expected_delivery_charge_unrounded,component_count,expected_delivery_charge,data_origin,system_billed_amount_unrounded,system_billed_amount,system_line_count,detected_issue_type,billing_variance_unrounded,billing_variance,absolute_variance,variance_direction,validation_status,total_kwh
ICP000133-202605,ICP000133,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,61.34820803,6,61.35,Calculated reconciliation,61.34820803,61.35,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,628.264
ICP000134-202605,ICP000134,RET004,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,72.71733582,6,72.72,Calculated reconciliation,72.71733582,72.72,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,624.974
ICP000135-202605,ICP000135,RET001,RSC,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,144.22365412,6,144.22,Calculated reconciliation,144.22365412,144.22,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1524.284
ICP000136-202605,ICP000136,RET001,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,91.97387878,6,91.97,Calculated reconciliation,91.97387878,91.97,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,764.935
ICP000137-202605,ICP000137,RET004,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,54.19611467,6,54.2,Calculated reconciliation,54.19611467,54.2,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,561.343
ICP000138-202605,ICP000138,RET001,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,63.15791121,6,63.16,Calculated reconciliation,63.15791121,63.16,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,541.86
ICP000139-202605,ICP000139,RET003,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,68.65126828999999,6,68.65,Calculated reconciliation,68.65126828999999,68.65,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,456.398
ICP000140-202605,ICP000140,RET002,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,88.56114909,6,88.56,Calculated reconciliation,88.56114909,88.56,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,690.891
ICP000141-202605,ICP000141,RET002,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,62.62840736,6,62.63,Calculated reconciliation,62.62840736,62.63,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,437.506
ICP000142-202605,ICP000142,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,57.62226609,6,57.62,Calculated reconciliation,57.62226609,57.62,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,570.702
ICP000143-202605,ICP000143,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,58.743879449999994,6,58.74,Calculated reconciliation,58.743879449999994,58.74,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,457.808
ICP000144-202605,ICP000144,RET001,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,116.77131879,6,116.77,Calculated reconciliation,116.77131879,116.77,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1079.778
ICP000145-202605,ICP000145,RET004,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,58.76724067,6,58.77,Calculated reconciliation,58.76724067,58.77,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,509.181
ICP000146-202605,ICP000146,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,64.60913596,6,64.61,Calculated reconciliation,64.60913596,64.61,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,668.045
ICP000147-202605,ICP000147,RET003,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,82.51870164000002,6,82.52,Calculated reconciliation,82.51870164000002,82.52,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,866.043
ICP000148-202605,ICP000148,RET005,URES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,50.72896205000001,6,50.73,Calculated reconciliation,50.72896205000001,50.73,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,330.117
ICP000149-202605,ICP000149,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,71.34671521,6,71.35,Calculated reconciliation,71.34671521,71.35,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,529.182
ICP000150-202605,ICP000150,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,92.70051022,6,92.7,Calculated reconciliation,92.70051022,92.7,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,676.655
ICP000151-202605,ICP000151,RET003,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,112.14790465000002,6,112.15,Calculated reconciliation,112.14790465000002,112.15,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1367.379
ICP000152-202605,ICP000152,RET002,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,75.54373022,6,75.54,Calculated reconciliation,75.54373022,75.54,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,698.557
ICP000153-202605,ICP000153,RET003,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,63.78605942,6,63.79,Calculated reconciliation,63.78605942,63.79,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,555.523
ICP000154-202605,ICP000154,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,59.0856461,6,59.09,Calculated reconciliation,59.0856461,59.09,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,440.821
ICP000155-202605,ICP000155,RET004,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,72.39270003,6,72.39,Calculated reconciliation,72.39270003,72.39,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,690.422
ICP000156-202605,ICP000156,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,78.55798700999999,6,78.56,Calculated reconciliation,78.55798700999999,78.56,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,743.535
ICP000157-202605,ICP000157,RET005,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,105.03810273,6,105.04,Calculated reconciliation,105.03810273,105.04,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,948.525
ICP000158-202605,ICP000158,RET005,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,95.30942161,6,95.31,Calculated reconciliation,95.30942161,95.31,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,996.941
ICP000159-202605,ICP000159,RET001,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,132.14774879,6,132.15,Calculated reconciliation,132.14774879,132.15,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1376.986
ICP000160-202605,ICP000160,RET003,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,96.98214128,6,96.98,Calculated reconciliation,96.98214128,96.98,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,948.356
ICP000161-202605,ICP000161,RET003,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,49.21097,6,49.21,Calculated reconciliation,49.21097,49.21,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,386.326
ICP000162-202605,ICP000162,RET001,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,72.38539717,6,72.39,Calculated reconciliation,72.38539717,72.39,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,610.441
ICP000163-202605,ICP000163,RET003,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,55.31282212,6,55.31,Calculated reconciliation,55.31282212,55.31,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,507.474
ICP000164-202605,ICP000164,RET001,RSU,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,121.25680917,6,121.26,Calculated reconciliation,121.25680917,121.26,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1286.314
ICP000165-202605,ICP000165,RET001,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,95.49442606,6,95.49,Calculated reconciliation,95.49442606,95.49,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,811.963
ICP000166-202605,ICP000166,RET005,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,109.1597326,6,109.16,Calculated reconciliation,109.1597326,109.16,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,748.033
ICP000167-202605,ICP000167,RET002,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,147.05464734999998,6,147.05,Calculated reconciliation,147.05464734999998,147.05,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1436.313
ICP000168-202605,ICP000168,RET001,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,69.66180113,6,69.66,Calculated reconciliation,72.78306148,72.78,6,WRONG_PRICE_CATEGORY,3.12126035,3.12,3.12,Overbilled,REVIEW,529.215
ICP000169-202605,ICP000169,RET005,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,64.3983092,6,64.4,Calculated reconciliation,64.3983092,64.4,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,555.425
ICP000170-202605,ICP000170,RET003,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,65.88328643,6,65.88,Calculated reconciliation,65.88328643,65.88,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,544.228
ICP000171-202605,ICP000171,RET002,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,59.58767179,6,59.59,Calculated reconciliation,59.58767179,59.59,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,479.584
ICP000172-202605,ICP000172,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,54.08449652,6,54.08,Calculated reconciliation,54.08449652,54.08,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,407.75
ICP000173-202605,ICP000173,RET004,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,67.80328788,6,67.8,Calculated reconciliation,67.80328788,67.8,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,579.725
ICP000174-202605,ICP000174,RET005,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,84.70693985,6,84.71,Calculated reconciliation,84.70693985,84.71,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,699.475
ICP000175-202605,ICP000175,RET003,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,130.66922912,6,130.67,Calculated reconciliation,130.66922912,130.67,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1340.843
ICP000176-202605,ICP000176,RET005,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,100.0900738,6,100.09,Calculated reconciliation,100.0900738,100.09,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,657.314
ICP000177-202605,ICP000177,RET003,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,86.70411799,6,86.7,Calculated reconciliation,86.70411799,86.7,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,735.601
ICP000178-202605,ICP000178,RET004,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,78.8364088,6,78.84,Calculated reconciliation,78.8364088,78.84,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,792.677
ICP000179-202605,ICP000179,RET001,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,80.31424429,6,80.31,Calculated reconciliation,80.31424429,80.31,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,632.667
ICP000180-202605,ICP000180,RET005,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,67.19498697,6,67.19,Calculated reconciliation,67.19498697,67.19,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,490.199
ICP000181-202605,ICP000181,RET002,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,84.75118662,6,84.75,Calculated reconciliation,84.75118662,84.75,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,536.275
ICP000182-202605,ICP000182,RET002,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,88.47310326,6,88.47,Calculated reconciliation,88.47310326,88.47,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,765.94
ICP000183-202605,ICP000183,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,89.62226749999999,6,89.62,Calculated reconciliation,89.62226749999999,89.62,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,708.914
ICP000184-202605,ICP000184,RET002,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,160.94911445,6,160.95,Calculated reconciliation,160.94911445,160.95,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1344.564
ICP000185-202605,ICP000185,RET004,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,73.80931633,6,73.81,Calculated reconciliation,73.80931633,73.81,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,598.687
ICP000186-202605,ICP000186,RET002,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,118.27912934,6,118.28,Calculated reconciliation,118.27912934,118.28,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1262.694
ICP000187-202605,ICP000187,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,56.979262039999995,6,56.98,Calculated reconciliation,56.979262039999995,56.98,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,482.362
ICP000188-202605,ICP000188,RET004,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,73.86730708,6,73.87,Calculated reconciliation,73.86730708,73.87,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,630.798
ICP000189-202605,ICP000189,RET005,RSC,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,122.14833813,6,122.15,Calculated reconciliation,122.14833813,122.15,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1388.903
ICP000190-202605,ICP000190,RET005,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,79.6986593,6,79.7,Calculated reconciliation,79.6986593,79.7,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,611.315
ICP000191-202605,ICP000191,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,66.88301304,6,66.88,Calculated reconciliation,66.88301304,66.88,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,645.069
ICP000192-202605,ICP000192,RET002,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,97.41510198,6,97.42,Calculated reconciliation,97.41510198,97.42,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,875.965
ICP000193-202605,ICP000193,RET004,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,81.01310483,6,81.01,Calculated reconciliation,81.01310483,81.01,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,740.504
ICP000194-202605,ICP000194,RET002,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,120.5348913,6,120.53,Calculated reconciliation,120.5348913,120.53,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1301.999
ICP000195-202605,ICP000195,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,90.8704937,6,90.87,Calculated reconciliation,90.8704937,90.87,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,728.101
ICP000196-202605,ICP000196,RET002,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,52.83605969,6,52.84,Calculated reconciliation,52.83605969,52.84,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,304.421
ICP000197-202605,ICP000197,RET004,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,64.77708856,6,64.78,Calculated reconciliation,64.77708856,64.78,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,515.061
ICP000198-202605,ICP000198,RET002,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,45.238689519999994,6,45.24,Calculated reconciliation,45.238689519999994,45.24,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,291.447
ICP000199-202605,ICP000199,RET003,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,85.85909667,6,85.86,Calculated reconciliation,85.85909667,85.86,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,828.306
ICP000200-202605,ICP000200,RET002,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,61.48152278,6,61.48,Calculated reconciliation,61.48152278,61.48,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,627.655
ICP000201-202605,ICP000201,RET001,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,58.29895557,6,58.3,Calculated reconciliation,58.29895557,58.3,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,480.428
ICP000202-202605,ICP000202,RET005,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,96.99458979,6,96.99,Calculated reconciliation,96.99458979,96.99,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,806.645
ICP000203-202605,ICP000203,RET004,URES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,71.07949827,6,71.08,Calculated reconciliation,71.07949827,71.08,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,464.743
ICP000204-202605,ICP000204,RET005,RSU,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,102.17111738,6,102.17,Calculated reconciliation,102.17111738,102.17,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,779.231
ICP000205-202605,ICP000205,RET005,URES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,86.20591270999999,6,86.21,Calculated reconciliation,86.20591270999999,86.21,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,813.568
ICP000206-202605,ICP000206,RET001,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,95.95431923,6,95.95,Calculated reconciliation,95.95431923,95.95,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,881.97
ICP000207-202605,ICP000207,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,84.13718725,6,84.14,Calculated reconciliation,84.13718725,84.14,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,767.662
ICP000208-202605,ICP000208,RET003,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,109.5388997,6,109.54,Calculated reconciliation,109.5388997,109.54,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,995.197
ICP000209-202605,ICP000209,RET001,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,56.017796399999995,6,56.02,Calculated reconciliation,56.017796399999995,56.02,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,447.589
ICP000210-202605,ICP000210,RET003,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,68.35118399,6,68.35,Calculated reconciliation,68.35118399,68.35,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,610.104
ICP000211-202605,ICP000211,RET002,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,92.63031208,6,92.63,Calculated reconciliation,92.63031208,92.63,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,725.526
ICP000212-202605,ICP000212,RET002,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,90.30198673,6,90.3,Calculated reconciliation,90.30198673,90.3,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,678.127
ICP000213-202605,ICP000213,RET002,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,99.66642078,6,99.67,Calculated reconciliation,99.66642078,99.67,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,843.548
ICP000214-202605,ICP000214,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,90.83086486,6,90.83,Calculated reconciliation,90.83086486,90.83,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,656.528
ICP000215-202605,ICP000215,RET004,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,57.652690199999995,6,57.65,Calculated reconciliation,57.652690199999995,57.65,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,488.302
ICP000216-202605,ICP000216,RET003,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,90.33076181,6,90.33,Calculated reconciliation,90.33076181,90.33,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,646.418
ICP000217-202605,ICP000217,RET001,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,102.71015272,6,102.71,Calculated reconciliation,102.71015272,102.71,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,835.51
ICP000218-202605,ICP000218,RET005,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,80.58219436,6,80.58,Calculated reconciliation,80.58219436,80.58,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,732.67
ICP000219-202605,ICP000219,RET005,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,116.41938613,6,116.42,Calculated reconciliation,116.41938613,116.42,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1002.89
ICP000220-202605,ICP000220,RET004,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,58.49376308,6,58.49,Calculated reconciliation,58.49376308,58.49,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,429.722
ICP000221-202605,ICP000221,RET001,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,115.25933777,6,115.26,Calculated reconciliation,115.25933777,115.26,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1078.704
ICP000222-202605,ICP000222,RET002,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,79.74380687,6,79.74,Calculated reconciliation,79.74380687,79.74,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,631.695
ICP000223-202605,ICP000223,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,95.27203742,6,95.27,Calculated reconciliation,95.27203742,95.27,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,978.158
ICP000224-202605,ICP000224,RET001,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,111.25126464,6,111.25,Calculated reconciliation,111.25126464,111.25,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1104.515
ICP000225-202605,ICP000225,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,72.27236983,6,72.27,Calculated reconciliation,72.27236983,72.27,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,554.776
ICP000226-202605,ICP000226,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,80.08115839,6,80.08,Calculated reconciliation,80.66535758,80.67,6,WRONG_PRICE_CATEGORY,0.5841991900000068,0.58,0.58,Overbilled,REVIEW,682.522
ICP000227-202605,ICP000227,RET001,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,130.85414945,6,130.85,Calculated reconciliation,130.85414945,130.85,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1259.79
ICP000228-202605,ICP000228,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,67.58346412,6,67.58,Calculated reconciliation,67.58346412,67.58,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,455.259
ICP000229-202605,ICP000229,RET002,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,68.71243215,6,68.71,Calculated reconciliation,68.71243215,68.71,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,512.802
ICP000230-202605,ICP000230,RET003,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,68.96691909,6,68.97,Calculated reconciliation,68.96691909,68.97,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,584.402
ICP000231-202605,ICP000231,RET004,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,66.47951512,6,66.48,Calculated reconciliation,66.47951512,66.48,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,597.108
ICP000232-202605,ICP000232,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,102.61870678,6,102.62,Calculated reconciliation,102.61870678,102.62,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,903.777
ICP000233-202605,ICP000233,RET002,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,61.13903711,6,61.14,Calculated reconciliation,61.13903711,61.14,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,423.366
ICP000234-202605,ICP000234,RET003,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,112.49201746,6,112.49,Calculated reconciliation,112.49201746,112.49,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1198.505
ICP000235-202605,ICP000235,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,53.83611586,6,53.84,Calculated reconciliation,53.83611586,53.84,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,497.359
ICP000236-202605,ICP000236,RET001,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,74.29852661,6,74.3,Calculated reconciliation,74.29852661,74.3,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,634.107
ICP000237-202605,ICP000237,RET001,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,105.20102601,6,105.2,Calculated reconciliation,105.20102601,105.2,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,788.639
ICP000238-202605,ICP000238,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,76.10366039,6,76.1,Calculated reconciliation,76.10366039,76.1,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,642.243
ICP000239-202605,ICP000239,RET003,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,68.57340992,6,68.57,Calculated reconciliation,68.57340992,68.57,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,593.137
ICP000240-202605,ICP000240,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,91.4737531,6,91.47,Calculated reconciliation,91.4737531,91.47,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,866.594
ICP000241-202605,ICP000241,RET001,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,84.75319166,6,84.75,Calculated reconciliation,84.75319166,84.75,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,919.447
ICP000242-202605,ICP000242,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,76.82676276,6,76.83,Calculated reconciliation,76.82676276,76.83,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,619.577
ICP000243-202605,ICP000243,RET003,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,98.06395827,6,98.06,Calculated reconciliation,129.10966787,129.11,7,DUPLICATE_CONSUMPTION,31.04570960000001,31.05,31.05,Overbilled,REVIEW,829.9
