consumption_id,icp_id,retailer_id,connection_group,control_type,price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,component_name,quantity,quantity_unit,price_year,effective_from,effective_to,component_code,delivery_price,unit,price_effective_for_period,expected_charge_unrounded,expected_charge_display,data_origin
ICP000089-202605,ICP000089,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000089-202605,ICP000089,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,81.734,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.67757486,0.67757,Calculated from public prices and simulated quantities
ICP000089-202605,ICP000089,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,157.318,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,27.13892818,27.13893,Calculated from public prices and simulated quantities
ICP000089-202605,ICP000089,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,308.319,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,30.86581509,30.86582,Calculated from public prices and simulated quantities
ICP000089-202605,ICP000089,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,82.162,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000089-202605,ICP000089,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,123.903,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,5.575635,5.57564,Calculated from public prices and simulated quantities
ICP000090-202605,ICP000090,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000090-202605,ICP000090,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,135.713,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.12506077,1.12506,Calculated from public prices and simulated quantities
ICP000090-202605,ICP000090,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,127.626,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,22.01676126,22.01676,Calculated from public prices and simulated quantities
ICP000090-202605,ICP000090,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,161.831,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,16.20090141,16.2009,Calculated from public prices and simulated quantities
ICP000090-202605,ICP000090,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,88.812,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000090-202605,ICP000090,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,137.716,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,6.19722,6.19722,Calculated from public prices and simulated quantities
ICP000091-202605,ICP000091,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000091-202605,ICP000091,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,171.604,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.4225971600000002,1.4226,Calculated from public prices and simulated quantities
ICP000091-202605,ICP000091,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,172.583,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,29.77229333,29.77229,Calculated from public prices and simulated quantities
ICP000091-202605,ICP000091,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,318.107,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,31.845691770000006,31.84569,Calculated from public prices and simulated quantities
ICP000091-202605,ICP000091,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,11.377,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000091-202605,ICP000091,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,234.533,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,10.553984999999999,10.55398,Calculated from public prices and simulated quantities
ICP000092-202605,ICP000092,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000092-202605,ICP000092,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,73.19,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.6067451,0.60675,Calculated from public prices and simulated quantities
ICP000092-202605,ICP000092,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,161.171,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,27.803609209999998,27.80361,Calculated from public prices and simulated quantities
ICP000092-202605,ICP000092,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,182.023,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,18.22232253,18.22232,Calculated from public prices and simulated quantities
ICP000092-202605,ICP000092,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,36.034,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000092-202605,ICP000092,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,181.579,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,8.171055,8.17106,Calculated from public prices and simulated quantities
ICP000093-202605,ICP000093,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000093-202605,ICP000093,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,150.706,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.24935274,1.24935,Calculated from public prices and simulated quantities
ICP000093-202605,ICP000093,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,242.548,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,41.84195548,41.84196,Calculated from public prices and simulated quantities
ICP000093-202605,ICP000093,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,366.328,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,36.67309608,36.6731,Calculated from public prices and simulated quantities
ICP000093-202605,ICP000093,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,1.991,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000093-202605,ICP000093,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,135.979,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,6.119055,6.11906,Calculated from public prices and simulated quantities
ICP000094-202605,ICP000094,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000094-202605,ICP000094,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,180.496,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.4963118400000002,1.49631,Calculated from public prices and simulated quantities
ICP000094-202605,ICP000094,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,119.105,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,20.54680355,20.5468,Calculated from public prices and simulated quantities
ICP000094-202605,ICP000094,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,445.329,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,44.581886190000006,44.58189,Calculated from public prices and simulated quantities
ICP000094-202605,ICP000094,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,19.043,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000094-202605,ICP000094,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,120.918,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,5.44131,5.44131,Calculated from public prices and simulated quantities
ICP000095-202605,ICP000095,RET001,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000095-202605,ICP000095,RET001,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Off Peak,106.635,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.8840041500000001,0.884,Calculated from public prices and simulated quantities
ICP000095-202605,ICP000095,RET001,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Peak,71.372,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,12.31238372,12.31238,Calculated from public prices and simulated quantities
ICP000095-202605,ICP000095,RET001,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Shoulder,87.646,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,8.77424106,8.77424,Calculated from public prices and simulated quantities
ICP000095-202605,ICP000095,RET001,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,5.83,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000095-202605,ICP000095,RET001,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Weekend,114.893,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,5.170185,5.17018,Calculated from public prices and simulated quantities
ICP000096-202605,ICP000096,RET002,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,URESUFXD,0.9,$/con/day,True,27.900000000000002,27.9,Calculated from public prices and simulated quantities
ICP000096-202605,ICP000096,RET002,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,150.171,kWh,2026,2026-04-01,,URESUOP,0.00829,$/kWh,True,1.24491759,1.24492,Calculated from public prices and simulated quantities
ICP000096-202605,ICP000096,RET002,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,285.051,kWh,2026,2026-04-01,,URESUP,0.17251,$/kWh,True,49.174148009999996,49.17415,Calculated from public prices and simulated quantities
ICP000096-202605,ICP000096,RET002,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,171.03,kWh,2026,2026-04-01,,URESUSH,0.10011,$/kWh,True,17.1218133,17.12181,Calculated from public prices and simulated quantities
ICP000096-202605,ICP000096,RET002,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,9.423,kWh,2026,2026-04-01,,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000096-202605,ICP000096,RET002,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,290.19,kWh,2026,2026-04-01,,URESUWKD,0.045,$/kWh,True,13.058549999999999,13.05855,Calculated from public prices and simulated quantities
ICP000097-202605,ICP000097,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000097-202605,ICP000097,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,164.595,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.36449255,1.36449,Calculated from public prices and simulated quantities
ICP000097-202605,ICP000097,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,172.205,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,29.70708455,29.70708,Calculated from public prices and simulated quantities
ICP000097-202605,ICP000097,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,178.062,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,17.82578682,17.82579,Calculated from public prices and simulated quantities
ICP000097-202605,ICP000097,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,42.201,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000097-202605,ICP000097,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,275.681,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,12.405644999999998,12.40564,Calculated from public prices and simulated quantities
ICP000098-202605,ICP000098,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000098-202605,ICP000098,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,82.254,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.6818856600000001,0.68189,Calculated from public prices and simulated quantities
ICP000098-202605,ICP000098,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,84.471,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,14.572092210000001,14.57209,Calculated from public prices and simulated quantities
ICP000098-202605,ICP000098,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,77.727,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,7.781249970000001,7.78125,Calculated from public prices and simulated quantities
ICP000098-202605,ICP000098,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,20.881,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000098-202605,ICP000098,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,273.2,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,12.293999999999999,12.294,Calculated from public prices and simulated quantities
ICP000099-202605,ICP000099,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,34.853300000000004,34.8533,Calculated from public prices and simulated quantities
ICP000099-202605,ICP000099,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,Off Peak,105.578,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,0.6936474600000001,0.69365,Calculated from public prices and simulated quantities
ICP000099-202605,ICP000099,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,Peak,211.943,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,30.07895056,30.07895,Calculated from public prices and simulated quantities
ICP000099-202605,ICP000099,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,Shoulder,237.767,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,19.00471631,19.00472,Calculated from public prices and simulated quantities
ICP000099-202605,ICP000099,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,110.732,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000099-202605,ICP000099,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,Weekend,173.861,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,6.32158596,6.32159,Calculated from public prices and simulated quantities
ICP000100-202605,ICP000100,RET003,Residential Standard User,Controlled,RSC,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,34.853300000000004,34.8533,Calculated from public prices and simulated quantities
ICP000100-202605,ICP000100,RET003,Residential Standard User,Controlled,RSC,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Off Peak,201.427,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,1.32337539,1.32338,Calculated from public prices and simulated quantities
ICP000100-202605,ICP000100,RET003,Residential Standard User,Controlled,RSC,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Peak,156.501,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,22.210621919999998,22.21062,Calculated from public prices and simulated quantities
ICP000100-202605,ICP000100,RET003,Residential Standard User,Controlled,RSC,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Shoulder,256.121,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,20.47175153,20.47175,Calculated from public prices and simulated quantities
ICP000100-202605,ICP000100,RET003,Residential Standard User,Controlled,RSC,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,48.696,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000100-202605,ICP000100,RET003,Residential Standard User,Controlled,RSC,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Weekend,259.631,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,9.44018316,9.44018,Calculated from public prices and simulated quantities
ICP000101-202605,ICP000101,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000101-202605,ICP000101,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,88.612,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.73459348,0.73459,Calculated from public prices and simulated quantities
ICP000101-202605,ICP000101,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,33.679,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,5.80996429,5.80996,Calculated from public prices and simulated quantities
ICP000101-202605,ICP000101,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,96.445,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,9.655108949999999,9.65511,Calculated from public prices and simulated quantities
ICP000101-202605,ICP000101,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,3.508,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000101-202605,ICP000101,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,292.106,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,13.14477,13.14477,Calculated from public prices and simulated quantities
ICP000102-202605,ICP000102,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,34.853300000000004,34.8533,Calculated from public prices and simulated quantities
ICP000102-202605,ICP000102,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,81.09,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,0.5327613,0.53276,Calculated from public prices and simulated quantities
ICP000102-202605,ICP000102,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,364.909,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,51.78788528,51.78789,Calculated from public prices and simulated quantities
ICP000102-202605,ICP000102,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,469.335,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,37.51394655,37.51395,Calculated from public prices and simulated quantities
ICP000102-202605,ICP000102,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,98.844,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000102-202605,ICP000102,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,444.366,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,16.15714776,16.15715,Calculated from public prices and simulated quantities
ICP000103-202605,ICP000103,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,34.853300000000004,34.8533,Calculated from public prices and simulated quantities
ICP000103-202605,ICP000103,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,299.713,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,1.9691144100000002,1.96911,Calculated from public prices and simulated quantities
ICP000103-202605,ICP000103,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,163.347,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,23.18220624,23.18221,Calculated from public prices and simulated quantities
ICP000103-202605,ICP000103,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,143.036,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,11.43286748,11.43287,Calculated from public prices and simulated quantities
ICP000103-202605,ICP000103,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,50.516,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000103-202605,ICP000103,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,384.782,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,13.990673520000001,13.99067,Calculated from public prices and simulated quantities
ICP000104-202605,ICP000104,RET005,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,34.853300000000004,34.8533,Calculated from public prices and simulated quantities
ICP000104-202605,ICP000104,RET005,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,118.939,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,0.78142923,0.78143,Calculated from public prices and simulated quantities
ICP000104-202605,ICP000104,RET005,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,168.044,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,23.84880448,23.8488,Calculated from public prices and simulated quantities
ICP000104-202605,ICP000104,RET005,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,208.036,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,16.62831748,16.62832,Calculated from public prices and simulated quantities
ICP000104-202605,ICP000104,RET005,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,22.589,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000104-202605,ICP000104,RET005,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,160.929,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,5.85137844,5.85138,Calculated from public prices and simulated quantities
ICP000105-202605,ICP000105,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000105-202605,ICP000105,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,138.179,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.1455039100000002,1.1455,Calculated from public prices and simulated quantities
ICP000105-202605,ICP000105,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,444.952,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,76.75866952,76.75867,Calculated from public prices and simulated quantities
ICP000105-202605,ICP000105,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,232.425,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,23.268066750000003,23.26807,Calculated from public prices and simulated quantities
ICP000105-202605,ICP000105,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,25.755,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
