consumption_id,icp_id,retailer_id,connection_group,control_type,expected_price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,component_name,expected_quantity,quantity_unit,expected_price_year,effective_from,effective_to,expected_component_code,expected_delivery_price,unit,price_effective_for_period,expected_charge_unrounded,expected_charge_display,data_origin,applied_price_category_code,applied_price_year,system_component_code,system_quantity,system_delivery_price,system_charge_unrounded,injected_exception_type,system_line_id
ICP000348-202605,ICP000348,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,1.833,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSC,2026,RSCCSOP,1.833,0.0,0.0,WRONG_PRICE_CATEGORY,SYS0011087
ICP000348-202605,ICP000348,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,134.648,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,6.059159999999999,6.05916,Calculated from public prices and simulated quantities,RSC,2026,RSCCWKD,134.648,0.03636,4.895801280000001,WRONG_PRICE_CATEGORY,SYS0011088
ICP000349-202605,ICP000349,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,34.853300000000004,34.8533,Calculated from public prices and simulated quantities,RSC,2026,RSCCFXD,31.0,1.1243,34.853300000000004,,SYS0011089
ICP000349-202605,ICP000349,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,136.864,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,0.8991964800000001,0.8992,Calculated from public prices and simulated quantities,RSC,2026,RSCCOP,136.864,0.00657,0.8991964800000001,,SYS0011090
ICP000349-202605,ICP000349,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,59.896,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,8.50044032,8.50044,Calculated from public prices and simulated quantities,RSC,2026,RSCCP,59.896,0.14192,8.50044032,,SYS0011091
ICP000349-202605,ICP000349,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,316.451,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,25.29392843,25.29393,Calculated from public prices and simulated quantities,RSC,2026,RSCCSH,316.451,0.07993,25.29392843,,SYS0011092
ICP000349-202605,ICP000349,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,54.283,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSC,2026,RSCCSOP,54.283,0.0,0.0,,SYS0011093
ICP000349-202605,ICP000349,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,190.261,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,6.91788996,6.91789,Calculated from public prices and simulated quantities,RSC,2026,RSCCWKD,190.261,0.03636,6.91788996,,SYS0011094
ICP000350-202605,ICP000350,RET003,Residential Low User,Uncontrolled,URES,Selwyn,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,URESUFXD,0.9,$/con/day,True,27.9,27.9,Calculated from public prices and simulated quantities,URES,2026,URESUFXD,31.0,0.9,27.900000000000002,,SYS0011095
ICP000350-202605,ICP000350,RET003,Residential Low User,Uncontrolled,URES,Selwyn,2026-05,2026-05-01,2026-05-31,31,Off Peak,39.976,kWh,2026,2026-04-01,,URESUOP,0.00829,$/kWh,True,0.33140104,0.3314,Calculated from public prices and simulated quantities,URES,2026,URESUOP,39.976,0.00829,0.33140104000000004,,SYS0011096
ICP000350-202605,ICP000350,RET003,Residential Low User,Uncontrolled,URES,Selwyn,2026-05,2026-05-01,2026-05-31,31,Peak,144.481,kWh,2026,2026-04-01,,URESUP,0.17251,$/kWh,True,24.92441731,24.92442,Calculated from public prices and simulated quantities,URES,2026,URESUP,144.481,0.17251,24.92441731,,SYS0011097
ICP000350-202605,ICP000350,RET003,Residential Low User,Uncontrolled,URES,Selwyn,2026-05,2026-05-01,2026-05-31,31,Shoulder,157.029,kWh,2026,2026-04-01,,URESUSH,0.10011,$/kWh,True,15.72017319,15.72017,Calculated from public prices and simulated quantities,URES,2026,URESUSH,157.029,0.10011,15.72017319,,SYS0011098
ICP000350-202605,ICP000350,RET003,Residential Low User,Uncontrolled,URES,Selwyn,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,3.496,kWh,2026,2026-04-01,,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2026,URESUSOP,3.496,0.0,0.0,,SYS0011099
ICP000350-202605,ICP000350,RET003,Residential Low User,Uncontrolled,URES,Selwyn,2026-05,2026-05-01,2026-05-31,31,Weekend,155.566,kWh,2026,2026-04-01,,URESUWKD,0.045,$/kWh,True,7.00047,7.00047,Calculated from public prices and simulated quantities,URES,2026,URESUWKD,155.566,0.045,7.00047,,SYS0011100
ICP000351-202605,ICP000351,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities,RES,2026,RESCFXD,31.0,0.7572,23.4732,,SYS0011101
ICP000351-202605,ICP000351,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,87.757,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.7275055300000001,0.72751,Calculated from public prices and simulated quantities,RES,2026,RESCOP,87.757,0.00829,0.7275055300000001,,SYS0011102
ICP000351-202605,ICP000351,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,167.982,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,28.97857482,28.97857,Calculated from public prices and simulated quantities,RES,2026,RESCP,167.982,0.17251,28.97857482,,SYS0011103
ICP000351-202605,ICP000351,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,164.68,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,16.486114800000003,16.48611,Calculated from public prices and simulated quantities,RES,2026,RESCSH,164.68,0.10011,16.486114800000003,,SYS0011104
ICP000351-202605,ICP000351,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,0.572,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2026,RESCSOP,0.572,0.0,0.0,,SYS0011105
ICP000351-202605,ICP000351,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,221.575,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,9.970875,9.97088,Calculated from public prices and simulated quantities,RES,2026,RESCWKD,221.575,0.045,9.970875,,SYS0011106
ICP000352-202605,ICP000352,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities,RES,2026,RESCFXD,31.0,0.7572,23.4732,,SYS0011107
ICP000352-202605,ICP000352,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,151.876,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.25905204,1.25905,Calculated from public prices and simulated quantities,RES,2026,RESCOP,151.876,0.00829,1.25905204,,SYS0011108
ICP000352-202605,ICP000352,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,111.95,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,19.3124945,19.31249,Calculated from public prices and simulated quantities,RES,2026,RESCP,111.95,0.17251,19.3124945,,SYS0011109
ICP000352-202605,ICP000352,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,129.191,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,12.93331101,12.93331,Calculated from public prices and simulated quantities,RES,2026,RESCSH,129.191,0.10011,12.93331101,,SYS0011110
ICP000352-202605,ICP000352,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,28.928,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2026,RESCSOP,28.928,0.0,0.0,,SYS0011111
ICP000352-202605,ICP000352,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,119.462,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,5.37579,5.37579,Calculated from public prices and simulated quantities,RES,2026,RESCWKD,119.462,0.045,5.37579,,SYS0011112
ICP000353-202605,ICP000353,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,URESUFXD,0.9,$/con/day,True,27.9,27.9,Calculated from public prices and simulated quantities,URES,2026,URESUFXD,31.0,0.9,27.900000000000002,,SYS0011113
ICP000353-202605,ICP000353,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,113.005,kWh,2026,2026-04-01,,URESUOP,0.00829,$/kWh,True,0.93681145,0.93681,Calculated from public prices and simulated quantities,URES,2026,URESUOP,113.005,0.00829,0.93681145,,SYS0011114
ICP000353-202605,ICP000353,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,74.185,kWh,2026,2026-04-01,,URESUP,0.17251,$/kWh,True,12.79765435,12.79765,Calculated from public prices and simulated quantities,URES,2026,URESUP,74.185,0.17251,12.79765435,,SYS0011115
ICP000353-202605,ICP000353,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,225.53,kWh,2026,2026-04-01,,URESUSH,0.10011,$/kWh,True,22.5778083,22.57781,Calculated from public prices and simulated quantities,URES,2026,URESUSH,225.53,0.10011,22.5778083,,SYS0011116
ICP000353-202605,ICP000353,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,13.92,kWh,2026,2026-04-01,,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2026,URESUSOP,13.92,0.0,0.0,,SYS0011117
ICP000353-202605,ICP000353,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,160.594,kWh,2026,2026-04-01,,URESUWKD,0.045,$/kWh,True,7.22673,7.22673,Calculated from public prices and simulated quantities,URES,2026,URESUWKD,160.594,0.045,7.22673,,SYS0011118
ICP000354-202605,ICP000354,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,34.853300000000004,34.8533,Calculated from public prices and simulated quantities,RSC,2026,RSCCFXD,31.0,1.1243,34.853300000000004,,SYS0011119
ICP000354-202605,ICP000354,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,211.442,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,1.38917394,1.38917,Calculated from public prices and simulated quantities,RSC,2026,RSCCOP,211.442,0.00657,1.38917394,,SYS0011120
ICP000354-202605,ICP000354,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,100.563,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,14.27190096,14.2719,Calculated from public prices and simulated quantities,RSC,2026,RSCCP,100.563,0.14192,14.27190096,,SYS0011121
ICP000354-202605,ICP000354,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,263.892,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,21.09288756,21.09289,Calculated from public prices and simulated quantities,RSC,2026,RSCCSH,263.892,0.07993,21.09288756,,SYS0011122
ICP000354-202605,ICP000354,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,90.291,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSC,2026,RSCCSOP,90.291,0.0,0.0,,SYS0011123
ICP000354-202605,ICP000354,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,299.504,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,10.88996544,10.88997,Calculated from public prices and simulated quantities,RSC,2026,RSCCWKD,299.504,0.03636,10.889965440000001,,SYS0011124
ICP000355-202605,ICP000355,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities,RES,2026,RESCFXD,31.0,0.7572,23.4732,,SYS0011125
ICP000355-202605,ICP000355,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,146.142,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.21151718,1.21152,Calculated from public prices and simulated quantities,RES,2026,RESCOP,146.142,0.00829,1.21151718,,SYS0011126
ICP000355-202605,ICP000355,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,225.481,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,38.89772731,38.89773,Calculated from public prices and simulated quantities,RES,2026,RESCP,225.481,0.17251,38.89772731,,SYS0011127
ICP000355-202605,ICP000355,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,128.491,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,12.86323401,12.86323,Calculated from public prices and simulated quantities,RES,2026,RESCSH,128.491,0.10011,12.863234010000001,,SYS0011128
ICP000355-202605,ICP000355,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,171.561,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2026,RESCSOP,171.561,0.0,0.0,,SYS0011129
ICP000355-202605,ICP000355,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,183.335,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,8.250075,8.25008,Calculated from public prices and simulated quantities,RES,2026,RESCWKD,183.335,0.045,8.250075,,SYS0011130
ICP000356-202605,ICP000356,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,34.853300000000004,34.8533,Calculated from public prices and simulated quantities,RSC,2026,RSCCFXD,31.0,1.1243,34.853300000000004,,SYS0011131
ICP000356-202605,ICP000356,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,49.261,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,0.32364477,0.32364,Calculated from public prices and simulated quantities,RSC,2026,RSCCOP,49.261,0.00657,0.32364477,,SYS0011132
ICP000356-202605,ICP000356,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,63.598,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,9.02582816,9.02583,Calculated from public prices and simulated quantities,RSC,2026,RSCCP,63.598,0.14192,9.02582816,,SYS0011133
ICP000356-202605,ICP000356,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,245.98,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,19.6611814,19.66118,Calculated from public prices and simulated quantities,RSC,2026,RSCCSH,245.98,0.07993,19.6611814,,SYS0011134
ICP000356-202605,ICP000356,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,165.908,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSC,2026,RSCCSOP,165.908,0.0,0.0,,SYS0011135
ICP000356-202605,ICP000356,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,277.031,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,10.072847160000002,10.07285,Calculated from public prices and simulated quantities,RSC,2026,RSCCWKD,277.031,0.03636,10.072847160000002,,SYS0011136
ICP000357-202605,ICP000357,RET003,Residential Low User,Uncontrolled,URES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,URESUFXD,0.9,$/con/day,True,27.9,27.9,Calculated from public prices and simulated quantities,URES,2026,URESUFXD,31.0,0.9,27.900000000000002,,SYS0011137
ICP000357-202605,ICP000357,RET003,Residential Low User,Uncontrolled,URES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Off Peak,47.106,kWh,2026,2026-04-01,,URESUOP,0.00829,$/kWh,True,0.39050874,0.39051,Calculated from public prices and simulated quantities,URES,2026,URESUOP,47.106,0.00829,0.39050874,,SYS0011138
ICP000357-202605,ICP000357,RET003,Residential Low User,Uncontrolled,URES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Peak,51.22,kWh,2026,2026-04-01,,URESUP,0.17251,$/kWh,True,8.835962199999999,8.83596,Calculated from public prices and simulated quantities,URES,2026,URESUP,51.22,0.17251,8.835962199999999,,SYS0011139
ICP000357-202605,ICP000357,RET003,Residential Low User,Uncontrolled,URES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Shoulder,377.657,kWh,2026,2026-04-01,,URESUSH,0.10011,$/kWh,True,37.80724227,37.80724,Calculated from public prices and simulated quantities,URES,2026,URESUSH,377.657,0.10011,37.80724227,,SYS0011140
ICP000357-202605,ICP000357,RET003,Residential Low User,Uncontrolled,URES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,40.022,kWh,2026,2026-04-01,,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2026,URESUSOP,40.022,0.0,0.0,,SYS0011141
ICP000357-202605,ICP000357,RET003,Residential Low User,Uncontrolled,URES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,Weekend,182.851,kWh,2026,2026-04-01,,URESUWKD,0.045,$/kWh,True,8.228295,8.22829,Calculated from public prices and simulated quantities,URES,2026,URESUWKD,182.851,0.045,8.228295,,SYS0011142
ICP000358-202605,ICP000358,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities,RES,2026,RESCFXD,31.0,0.7572,23.4732,,SYS0011143
ICP000358-202605,ICP000358,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,116.714,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.96755906,0.96756,Calculated from public prices and simulated quantities,RES,2026,RESCOP,116.714,0.00829,0.96755906,,SYS0011144
ICP000358-202605,ICP000358,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,133.799,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,23.08166549,23.08167,Calculated from public prices and simulated quantities,RES,2026,RESCP,133.799,0.17251,23.081665490000002,,SYS0011145
ICP000358-202605,ICP000358,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,210.713,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,21.09447843,21.09448,Calculated from public prices and simulated quantities,RES,2026,RESCSH,210.713,0.10011,21.09447843,,SYS0011146
ICP000358-202605,ICP000358,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,9.739,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2026,RESCSOP,9.739,0.0,0.0,,SYS0011147
ICP000358-202605,ICP000358,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,198.037,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,8.911665,8.91166,Calculated from public prices and simulated quantities,RES,2026,RESCWKD,198.037,0.045,8.911665,,SYS0011148
ICP000359-202605,ICP000359,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities,RES,2026,RESCFXD,31.0,0.7572,23.4732,,SYS0011149
ICP000359-202605,ICP000359,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,106.652,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.88414508,0.88415,Calculated from public prices and simulated quantities,RES,2026,RESCOP,106.652,0.00829,0.88414508,,SYS0011150
ICP000359-202605,ICP000359,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,187.276,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,32.306982760000004,32.30698,Calculated from public prices and simulated quantities,RES,2026,RESCP,187.276,0.17251,32.306982760000004,,SYS0011151
ICP000359-202605,ICP000359,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,87.75,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,8.7846525,8.78465,Calculated from public prices and simulated quantities,RES,2026,RESCSH,87.75,0.10011,8.7846525,,SYS0011152
ICP000359-202605,ICP000359,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,0.654,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2026,RESCSOP,0.654,0.0,0.0,,SYS0011153
ICP000359-202605,ICP000359,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,309.242,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,13.91589,13.91589,Calculated from public prices and simulated quantities,RES,2026,RESCWKD,309.242,0.045,13.915890000000001,,SYS0011154
ICP000360-202605,ICP000360,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities,RES,2026,RESCFXD,31.0,0.7572,23.4732,,SYS0011155
ICP000360-202605,ICP000360,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,85.081,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.7053214900000001,0.70532,Calculated from public prices and simulated quantities,RES,2026,RESCOP,85.081,0.00829,0.7053214900000001,,SYS0011156
ICP000360-202605,ICP000360,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,196.712,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,33.934787119999996,33.93479,Calculated from public prices and simulated quantities,RES,2026,RESCP,196.712,0.17251,33.934787119999996,,SYS0011157
ICP000360-202605,ICP000360,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,155.132,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,15.53026452,15.53026,Calculated from public prices and simulated quantities,RES,2026,RESCSH,155.132,0.10011,15.530264520000001,,SYS0011158
ICP000360-202605,ICP000360,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,1.862,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2026,RESCSOP,1.862,0.0,0.0,,SYS0011159
ICP000360-202605,ICP000360,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,61.579,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,2.771055,2.77106,Calculated from public prices and simulated quantities,RES,2026,RESCWKD,61.579,0.045,2.771055,,SYS0011160
ICP000361-202605,ICP000361,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,URESUFXD,0.9,$/con/day,True,27.9,27.9,Calculated from public prices and simulated quantities,URES,2026,URESUFXD,31.0,0.9,27.900000000000002,,SYS0011161
ICP000361-202605,ICP000361,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,105.223,kWh,2026,2026-04-01,,URESUOP,0.00829,$/kWh,True,0.87229867,0.8723,Calculated from public prices and simulated quantities,URES,2026,URESUOP,105.223,0.00829,0.87229867,,SYS0011162
ICP000361-202605,ICP000361,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,103.625,kWh,2026,2026-04-01,,URESUP,0.17251,$/kWh,True,17.87634875,17.87635,Calculated from public prices and simulated quantities,URES,2026,URESUP,103.625,0.17251,17.87634875,,SYS0011163
ICP000361-202605,ICP000361,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,406.808,kWh,2026,2026-04-01,,URESUSH,0.10011,$/kWh,True,40.72554888,40.72555,Calculated from public prices and simulated quantities,URES,2026,URESUSH,406.808,0.10011,40.72554888,,SYS0011164
ICP000361-202605,ICP000361,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,70.647,kWh,2026,2026-04-01,,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2026,URESUSOP,70.647,0.0,0.0,,SYS0011165
